method,scene_id,im_id,instance_id,gt_index,score,translation_error_mm,depth_error_mm,rotation_error_deg,center_error_px,gt_bbox_center_error_px,add_mm,pred_z_mm,gt_z_mm,translation_scale_to_mm,pred_bbox_iou,pred_mask_iou,camera_id
finetune,4,870,47,0,0.18359375,14553.862940139194,14537.95337195052,1.8035403545848114,1.295784753005967,2.1823476912001922,14552.431471508677,72297.4453125,57759.49194054948,1.0,0.6475437605872388,0.6367908109989558,stereo_right
finetune,4,870,48,1,0.05078125,110671.61479570664,110253.28217345831,161.3598739848409,3.650101259419612,2.429143660731886,110678.74934257043,377175.5625,266922.2803265417,1.0,0.7142857142857143,0.5953757225433526,stereo_right
finetune,2,530,1566,0,0.03125,331679.18476945616,320395.8973320327,76.04823914516447,2.1596564120468225,1.7272968211263096,331513.98628067377,535043.375,214647.47766796735,1.0,0.27586206896551724,0.2564102564102564,rear
finetune,1,835,14,0,0.078125,3765.510469179049,3040.1143930631515,20.72103824838224,9.826060728140142,10.368949561083994,3839.882969224572,33125.0703125,30084.95591943685,1.0,0.5638975784961187,0.38427382053654024,front
finetune,4,550,1593,0,0.09765625,3096.373404254094,3074.7001753963777,64.16518760371369,19.138744060417483,6.035228182593986,3446.670132048589,57082.8671875,54008.16701210362,1.0,0.7825576847868596,0.6053771803132986,stereo_right
finetune,1,815,1969,0,0.0546875,7292.3225478188,7213.852450496299,6.181848003378277,6.804308907578972,7.470416025846982,7300.119711113353,74149.8359375,66935.9834870037,1.0,0.6044071353620147,0.3716535433070866,front
finetune,2,445,1424,0,0.15625,18020.14480013483,18020.043164414223,168.29688945406397,5.94475689809367,6.474492286363293,17586.417164789866,104055.9921875,86035.94902308578,1.0,0.5514223194748359,0.43521594684385384,rear
finetune,1,1010,253,0,0.0703125,105137.16916738359,105128.55849592507,107.74817897417768,3.6406349053269156,3.5519610216050386,105152.9424604648,165192.4375,60063.87900407494,1.0,0.4838709677419355,0.5116279069767442,front
finetune,1,790,1923,0,0.17578125,18269.960224257557,18196.952445000337,167.24325537195634,0.3934486874426251,0.34108329827175204,18805.084567314756,114360.546875,96163.59442999966,1.0,0.6490683229813664,0.6582914572864321,front
finetune,2,385,1331,0,0.1171875,846.3098860961423,756.9563459779074,23.044185059755407,14.31667621610486,7.475254032896002,997.6406517491598,15568.822265625,14811.865919647093,1.0,0.5350536556849973,0.4161078465260975,rear
finetune,1,1565,912,0,0.1953125,2040.2632034541155,2040.2419298339555,12.574472740663488,15.419625957706657,3.8582436550548986,2053.9940046697557,13606.396484375,11566.154554541044,1.0,0.6603264255160098,0.6299094598813613,front
finetune,1,1565,913,1,0.0625,83538.61873328983,76583.29474550323,72.68671119185,1.0800643053683787,1.0400605686345388,83301.53561082452,476191.15625,399607.8615044968,1.0,0.7272727272727273,0.6190476190476191,front
finetune,1,1370,762,0,0.23828125,5661.352631169755,5658.156865814864,2.837863328491079,2.8280210763258635,1.0947453289118203,5660.922905497718,25407.853515625,19749.696649810136,1.0,0.6080935528542852,0.5874970950499652,front
finetune,4,70,1850,0,0.1484375,18941.116698666174,18916.0886928287,3.8274995989085765,2.7120824272732165,5.7832075597821495,18938.84877363098,65899.2578125,46983.1691196713,1.0,0.526739162818412,0.5078651685393258,stereo_right
finetune,4,70,1849,1,0.3125,15430.164579818515,15390.931103135663,1.1617054178477546,5.875206088605239,2.7837102052935827,15427.394175354999,52613.3828125,37222.45170936434,1.0,0.49481273078952,0.4919764371318302,stereo_right
finetune,1,550,1588,0,0.125,4539.603132569461,4484.992419103626,166.65230745206364,5.347718911282987,6.422005213942148,4402.764775128095,50390.1875,54875.179919103626,1.0,0.6343319067998098,0.49124270225187655,front
finetune,1,220,1071,0,0.0,39958.28816027957,39232.989106467896,24.406430632689748,8.856933714860864,0.8646700760385064,39962.02858723916,105164.2421875,65931.2530810321,1.0,0.6052631578947368,0.04371584699453552,front
finetune,1,220,1070,1,0.27734375,1723.4425509569553,1712.624815682233,6.845068672163319,4.440908468041654,3.08838008374845,1733.9038331085837,13575.4501953125,11862.825379630267,1.0,0.7445069224590086,0.692083737695827,front
finetune,1,345,1275,0,0.02734375,94281.47894577155,94269.59846187377,73.7040099491724,9.09199274687859,9.165469871844405,94445.5572315623,265051.125,170781.52653812623,1.0,0.24,0.19148936170212766,front
finetune,3,1415,794,0,0.12890625,14619.811695244547,14614.81706714462,3.2272051357045624,4.432175998151233,7.063320771245874,14617.030434142542,53550.640625,38935.82355785538,1.0,0.5072208524128214,0.48160928554623167,stereo_left
finetune,3,1570,919,0,0.171875,1652.1423926292166,1647.5989479783384,10.955024252739513,57.77655661515295,16.291019011835942,1664.2390137538314,12745.966796875,11098.367848896662,1.0,0.6505417759555884,0.5912930563776435,stereo_left
finetune,4,305,1217,0,0.1796875,2091.7836586462827,2090.424232292782,5.9521895055621465,25.976456210756126,48.747890107370594,2102.931893956525,13516.2607421875,11425.836509894718,1.0,0.819243569212291,0.6837770921786899,stereo_right
finetune,1,970,198,0,0.16796875,8332.988689449996,8297.329248646376,166.0398572097879,1.7223064843049076,0.8640195649134672,8907.71464431116,59010.47265625,50713.143407603624,1.0,0.7537037037037037,0.6446280991735537,front
finetune,4,135,805,0,0.19140625,20784.047503016656,20781.547901818674,4.243109590599245,4.552804271790152,1.5927110854215463,20787.11561021077,82768.6953125,61987.147410681326,1.0,0.5520833333333334,0.5441356763383736,stereo_right
finetune,4,135,804,1,0.328125,6924.526305966822,6903.235771860578,2.025812152909896,8.123312370541365,4.810997098170759,6928.628848720178,32038.3515625,25135.115790639422,1.0,0.650749063670412,0.6233003032102779,stereo_right
finetune,3,945,157,0,0.1171875,21158.59015139453,21120.87830037601,0.9624509842275983,2.2768337725161807,1.7249302951114684,21159.283363600905,75846.8046875,54725.92638712399,1.0,0.5166167664670659,0.4549914152563159,stereo_left
finetune,3,730,1820,0,0.11328125,23876.186931876433,23875.09656718897,0.6126750673665747,3.654852615754231,3.5519056715714665,23874.405784998115,97091.796875,73216.70030781103,1.0,0.5668604651162791,0.5550337540358087,stereo_left
finetune,2,820,1980,0,0.01953125,213311.40227936205,192352.067205135,65.78931082433208,1.2533782295006075,1.4676992986752653,213081.89225941876,653381.9375,461029.870294865,1.0,0.5,0.4666666666666667,rear
finetune,1,760,1866,0,0.078125,117845.29654271192,117746.20722725108,124.31046458237417,3.3913542904243337,3.24768137062902,118318.68227817671,213182.875,95436.66777274892,1.0,0.5454545454545454,0.5441176470588235,front
finetune,4,680,1763,0,0.08203125,9107.51603915618,9040.855078504675,2.5266639467623633,22.32349656567727,21.893150339879973,9107.517663212457,63175.52734375,54134.672265245325,1.0,0.699037816066234,0.4613558427855447,stereo_right
finetune,1,1400,783,0,0.13671875,9114.061384929537,9113.795571996212,179.86618153264826,1.2400804632962983,1.951451638553475,9684.200500733277,42463.40625,33349.61067800379,1.0,0.6153846153846154,0.5812633073101491,front
finetune,3,1625,962,0,0.2734375,1938.0626797370091,1932.4852156747747,2.9761080609261685,36.269346303624076,9.346428514788075,1936.8582917735093,13670.9013671875,11738.416151512725,1.0,0.705809488418184,0.6625530654556224,stereo_left
finetune,1,185,1009,0,0.13671875,8494.486371725248,7673.076492279717,10.250791305393086,7.883104723917591,9.088614308479876,8488.334156088704,48729.13671875,41056.06022647028,1.0,0.5599078341013825,0.42897526501766786,front
finetune,1,185,1008,1,0.2890625,1679.924788773244,1613.6742770454675,16.49183212768285,9.092116561584762,2.742934608594306,1730.1757446650993,13070.6279296875,11456.953652642032,1.0,0.7108540609587339,0.5794306204498533,front
finetune,4,410,1363,0,0.19921875,33876.814762860464,33871.9335799907,179.80501064467805,3.1033041173607585,2.2084410933080627,34400.65300601179,162673.546875,128801.6132950093,1.0,0.5912536443148688,0.5822784810126582,stereo_right
finetune,3,580,1634,0,0.05859375,7235.18673485924,6946.720823648997,14.511999515002564,8.528024422376344,12.824024794863359,7221.929163388693,93673.4296875,86726.708863851,1.0,0.5106457650912494,0.4169851380042463,stereo_left
finetune,4,770,1892,0,0.12890625,28006.16960803494,27970.51138937709,8.879465128500028,2.782162975228759,1.297359980459112,28012.251073174368,123088.3203125,95117.80892312291,1.0,0.5180533751962323,0.5349724459516745,stereo_right
finetune,2,1290,690,0,0.01953125,447593.05114753294,316925.7003138265,169.21393993833158,0.9614186322592077,0.3130559505182887,447241.07961922436,732254.75,415329.0496861735,1.0,0.375,0.4,rear
finetune,3,1400,784,0,0.19921875,7832.865657810861,7830.256867246215,1.3368041131624375,5.188445171592303,1.463274288647863,7832.308167504761,40312.91015625,32482.653289003785,1.0,0.6330935251798561,0.6238158184622163,stereo_left
finetune,3,1385,773,0,0.2421875,7426.678588882242,7421.987206765367,1.2152134099285066,2.743545588669214,3.194925611233973,7426.458851995401,33420.1328125,25998.145605734633,1.0,0.6106266149870802,0.5841144038594073,stereo_left
finetune,3,125,643,0,0.0234375,1927950.1545713171,1921886.4596643995,136.86696687604828,18.80677152856645,4.93527260518702,1928517.170337312,1990454.375,68567.91533560044,1.0,0.0,0.0,stereo_left
finetune,3,125,642,1,0.22265625,9029.4618620657,9013.229728924714,5.821465114558022,6.951771709116073,7.7976730457943555,9030.291273189932,38455.2578125,29442.028083575286,1.0,0.5884502923976608,0.567047167779453,stereo_left
finetune,1,840,17,0,0.11328125,5279.414808930992,4367.696529282919,40.79437573493925,10.274735593369519,10.093717675839233,5411.7126677339065,25667.3203125,30035.01684178292,1.0,0.6522769149776257,0.5158566721581549,front
finetune,3,1450,818,0,0.18359375,11933.763162671177,11929.58155262607,6.677757986981155,9.308385389930699,8.469833937901388,11934.781805740286,51620.08984375,39690.50829112393,1.0,0.5276579426708848,0.518294051627385,stereo_left
finetune,1,580,1627,0,0.05859375,3234.6207175561653,3074.1246936489915,14.70105211824008,2.96467240203147,4.015725965132651,3231.8459977696643,90667.8515625,87593.72686885101,1.0,0.49411764705882355,0.41012658227848103,front
finetune,3,470,1456,0,0.05859375,33625.96054996677,32584.900795919864,158.91257586279184,6.1479054997003875,6.4587395758749375,34119.15565466072,155703.921875,123119.02107908014,1.0,0.6579453636013851,0.6181474480151229,stereo_left
finetune,3,665,1737,0,0.12890625,31012.249468385566,30995.08488987779,176.1857564563127,2.0998599599962993,1.6083450139454392,31535.378179120184,133109.71875,102114.63386012221,1.0,0.5581395348837209,0.5565782349756362,stereo_left
finetune,1,145,915,0,0.06640625,7832.882938025818,7648.162108736178,3.0133496566535225,9.153373709273028,10.314195355741125,7834.148083250918,50535.79296875,42887.63086001382,1.0,0.6064139941690962,0.3876363636363636,front
finetune,1,145,914,1,0.37109375,4776.333735642324,4765.358425188737,4.8688759507281105,2.963859966069023,1.7637350204941875,4776.88916085543,22443.130859375,17677.772434186263,1.0,0.647927927927928,0.6239114658925979,front
finetune,4,1075,361,0,0.3359375,6831.461372765073,6830.878585071707,1.2229144877465334,2.870281422007246,3.4521875390793535,6833.21230793753,30094.66015625,23263.781571178293,1.0,0.583789523792087,0.5640475404423902,stereo_right
finetune,3,1610,947,0,0.015625,27139.90665670136,26360.94900410217,163.94065105886003,462.0609995709377,113.1017775266133,27622.046262539316,34192.1171875,7831.168183397831,1.0,0.24567284251584592,0.20701584703519083,stereo_left
finetune,1,520,1546,0,0.05859375,97162.61140763549,96375.47313112239,92.41499784829082,2.8714243321614967,3.037494130840663,97420.2652645717,194399.515625,98024.04249387761,1.0,0.3898305084745763,0.3627906976744186,front
finetune,4,1065,347,0,0.33984375,7973.808283057275,7972.0901261695035,1.98930978844878,0.7013212959224568,1.8471321646506282,7972.191262674385,40895.53515625,32923.4450300805,1.0,0.6312217194570136,0.6080218778486782,stereo_right
finetune,1,1120,427,0,0.19921875,4133.800888480848,4133.517285347978,5.345685946499025,7.658229514917687,2.1525878456207543,4128.950564644794,20782.22265625,16648.705370902022,1.0,0.6027777777777777,0.5825737679592152,front
finetune,1,560,1599,0,0.1328125,6036.931549792125,4972.109263926635,28.01717299873067,0.7626472482026656,1.3389643001516385,6021.432337706671,61952.7890625,56980.679798573365,1.0,0.5203153426318982,0.48942598187311176,front
finetune,4,1180,522,0,0.1796875,1415.7503079355427,1397.9272938967151,4.8831264723902486,73.99146530647,28.84115166632451,1416.0142150103104,10242.71484375,8844.787549853285,1.0,0.6946354512276045,0.6103838761622773,stereo_right
finetune,4,25,1199,0,0.15234375,3351.8784901388713,3348.238101278337,5.99496857318758,33.77207732924905,15.064119062340644,3351.904551272527,17898.78515625,14550.547054971663,1.0,0.5959119496855346,0.5423205138629157,stereo_right
finetune,2,1315,716,0,0.08984375,22090.36816950688,20787.31876229262,95.21616442454172,0.9794570285225305,1.2706660969657035,22422.96483339568,573356.9375,594144.2562622926,1.0,0.7777777777777778,0.55,rear
finetune,3,230,1091,0,0.08203125,10348.666996607179,10198.9263436953,149.71808383196026,209.43968745439432,147.30657830773745,11024.115262413836,18777.32421875,8578.3978750547,1.0,0.4739525232632338,0.41579586058113666,stereo_left
finetune,1,1600,939,0,0.359375,1328.9460008636968,1315.105430450083,2.620458303147766,10.273073826332423,2.8863862293868925,1330.6232547828922,11460.263671875,10145.158241424917,1.0,0.7781041388518024,0.7187730061349693,front
finetune,1,100,264,0,0.0390625,86013.20339633254,85877.57832271716,111.94554768032938,6.766584864898472,6.317027261014826,86406.93951987787,139259.0625,53381.484177282844,1.0,0.3548387096774194,0.2988505747126437,front
finetune,1,100,263,1,0.0390625,9966.087174957878,9955.172282914427,23.05157730697352,16.39137377708814,17.516408549779296,10010.681947756722,49241.10546875,39285.93318583557,1.0,0.48109412711182625,0.36114570361145704,front
finetune,1,615,1661,0,0.08984375,41456.040494654,40746.36131293964,144.14564931874006,0.6348188883597287,0.9045114841863238,41909.43132391787,148670.8125,107924.45118706036,1.0,0.5769230769230769,0.5154639175257731,front
finetune,4,1165,494,0,0.2421875,4622.576009366005,4620.092220952101,4.664600134981386,25.36762540965747,14.255502973632973,4625.695380293511,22178.765625,17558.6734040479,1.0,0.5823546511627907,0.5239562039707653,stereo_right
finetune,1,1570,918,0,0.14453125,3334.5818217027654,3333.543169540839,10.947294517258277,21.815541241136195,8.636917588770366,3338.1430433804326,15298.8896484375,11965.346478896661,1.0,0.5242823614370825,0.5090126997132323,front
finetune,3,360,1308,0,0.078125,16121.990637397515,15804.46435904679,100.1784796329589,12.954416497443125,13.594409403061741,15761.667552799552,114460.9140625,130265.37842154679,1.0,0.610236220472441,0.5033475349969568,stereo_left
finetune,4,520,1552,0,0.171875,6282.601807325544,6210.030721622388,161.83541949485382,9.715782493859312,10.183742835843928,6901.180942809228,103367.0703125,97157.03959087761,1.0,0.683766096685666,0.5348529897588371,stereo_right
finetune,4,990,230,0,0.171875,13698.225148536603,13686.21302616415,5.181701655232129,1.1895028865232424,1.7408844823831047,13696.9446732323,72332.6796875,58646.46666133585,1.0,0.657094017094017,0.62489166233316,stereo_right
finetune,4,130,736,0,0.01953125,2623058.857452427,2616381.9754499714,97.18963490553091,31.186366703293796,1.6254528087986826,2623390.432756483,2684651.0,68269.02455002854,1.0,0.0,0.0,stereo_right
finetune,4,130,735,1,0.28125,6008.573141413191,5988.336336100867,5.129394063797819,0.5872906547077088,2.762955975864834,6009.16938413945,32925.39453125,26937.058195149133,1.0,0.7418496340652029,0.7004775478473327,stereo_right
finetune,3,300,1207,0,0.13671875,1829.0300571764,1809.583945133747,5.531362907285944,38.52850750563916,21.363831718498016,1841.2927506567128,14963.0517578125,13153.467812678753,1.0,0.8173859075067664,0.6469711814392468,stereo_left
finetune,3,740,1834,0,0.14453125,28942.477528873063,28939.129044996545,2.3355783251593487,1.1528339954143523,1.048071454465395,28939.787546823467,108812.8203125,79873.69126750345,1.0,0.5375226039783002,0.5345313601127555,stereo_left
